protocol,success,hops,messages,match_error,utility,ttl,episode
Epidemic,0,30,88,,0.0,30,159
Epidemic,1,6,58,0.9902290258427778,0.15198152822831268,30,160
Epidemic,0,30,88,,0.0,30,161
Epidemic,1,12,61,0.8301121503643643,0.0,30,162
Epidemic,0,30,88,,0.0,30,163
Epidemic,0,30,1,,0.0,30,164
Epidemic,1,11,55,0.9729511885515144,0.014395518119358242,30,165
Epidemic,0,30,88,,0.0,30,166
Epidemic,0,30,88,,0.0,30,167
Epidemic,0,30,88,,0.0,30,168
Epidemic,0,30,88,,0.0,30,169
Epidemic,1,3,18,0.8755949102463579,0.6755591903710185,30,170
Epidemic,1,5,19,0.8560663482337515,0.5810515858035663,30,171
Epidemic,0,30,0,,0.0,30,172
Epidemic,0,30,88,,0.0,30,173
Epidemic,0,30,88,,0.0,30,174
Epidemic,0,30,88,,0.0,30,175
Epidemic,1,3,34,0.9917451585981524,0.5155591903710184,30,176
Epidemic,0,30,88,,0.0,30,177
Epidemic,1,7,66,0.9424126363057247,0.03489119474291058,30,178
Epidemic,0,30,1,,0.0,30,179
Epidemic,1,1,19,0.9419065131654534,0.7593288668428897,30,180
Epidemic,0,30,3,,0.0,30,181
Epidemic,0,30,88,,0.0,30,182
Epidemic,1,3,35,0.9188513155617464,0.5055591903710184,30,183
Epidemic,1,14,86,0.9053014202325161,0.0,30,184
Epidemic,0,30,88,,0.0,30,185
Epidemic,0,30,88,,0.0,30,186
Epidemic,0,30,88,,0.0,30,187
Epidemic,0,30,88,,0.0,30,188
Epidemic,0,30,3,,0.0,30,189
Epidemic,1,9,61,0.8963943257596624,0.016253523657556057,30,190
Epidemic,1,13,55,0.7228759381726222,0.0,30,191
Epidemic,1,4,17,0.7985278665397185,0.6422070367119389,30,192
Epidemic,0,30,88,,0.0,30,193
Epidemic,0,30,3,,0.0,30,194
Epidemic,0,30,88,,0.0,30,195
Epidemic,0,30,88,,0.0,30,196
Epidemic,1,5,50,0.9957596229461004,0.27105158580356636,30,197
Epidemic,0,30,0,,0.0,30,198
Epidemic,0,30,88,,0.0,30,199
Epidemic,0,40,88,,0.0,40,0
Epidemic,0,40,88,,0.0,40,1
Epidemic,0,40,0,,0.0,40,2
Epidemic,0,40,88,,0.0,40,3
Epidemic,0,40,0,,0.0,40,4
Epidemic,0,40,88,,0.0,40,5
Epidemic,1,9,60,0.5361480794712283,0.026253523657556066,40,6
Epidemic,0,40,88,,0.0,40,7
Epidemic,0,40,88,,0.0,40,8
Epidemic,0,40,88,,0.0,40,9
Epidemic,1,8,58,0.949204115522243,0.07968027048438908,40,10
Epidemic,0,40,88,,0.0,40,11
Epidemic,0,40,88,,0.0,40,12
Epidemic,0,40,88,,0.0,40,13
Epidemic,0,40,88,,0.0,40,14
Epidemic,0,40,88,,0.0,40,15
Epidemic,0,40,88,,0.0,40,16
Epidemic,0,40,0,,0.0,40,17
Epidemic,1,5,49,0.6660360610040086,0.2810515858035664,40,18
Epidemic,0,40,88,,0.0,40,19
Epidemic,1,3,31,0.967968819758243,0.5455591903710184,40,20
Epidemic,0,40,88,,0.0,40,21
Epidemic,0,40,88,,0.0,40,22
Epidemic,0,40,88,,0.0,40,23
Epidemic,1,2,32,0.5144200412508462,0.5812252974212047,40,24
Epidemic,0,40,88,,0.0,40,25
Epidemic,0,40,88,,0.0,40,26
Epidemic,0,40,88,,0.0,40,27
Epidemic,0,40,88,,0.0,40,28
Epidemic,0,40,0,,0.0,40,29
Epidemic,0,40,88,,0.0,40,30
Epidemic,0,40,88,,0.0,40,31
Epidemic,1,10,61,0.41346995757103594,0.0,40,32
Epidemic,1,9,54,0.13248035049993145,0.08625352365755601,40,33
Epidemic,0,40,88,,0.0,40,34
Epidemic,0,40,88,,0.0,40,35
Epidemic,0,40,88,,0.0,40,36
Epidemic,0,40,88,,0.0,40,37
Epidemic,0,40,1,,0.0,40,38
Epidemic,0,40,88,,0.0,40,39
Epidemic,0,40,88,,0.0,40,40
Epidemic,0,40,88,,0.0,40,41
Epidemic,1,6,18,0.6400933689894397,0.5519815282283127,40,42
Epidemic,0,40,88,,0.0,40,43
Epidemic,1,5,43,0.9829719108560768,0.34105158580356637,40,44
Epidemic,0,40,88,,0.0,40,45
Epidemic,1,12,60,0.9005915863635572,0.0,40,46
Epidemic,0,40,88,,0.0,40,47
Epidemic,0,40,88,,0.0,40,48
Epidemic,0,40,88,,0.0,40,49
Epidemic,0,40,88,,0.0,40,50
Epidemic,0,40,88,,0.0,40,51
Epidemic,0,40,88,,0.0,40,52
Epidemic,0,40,88,,0.0,40,53
Epidemic,1,4,43,0.2565520271611512,0.38220703671193895,40,54
Epidemic,0,40,3,,0.0,40,55
Epidemic,0,40,88,,0.0,40,56
Epidemic,0,40,0,,0.0,40,57
Epidemic,0,40,88,,0.0,40,58
Epidemic,1,8,62,0.6433927241223861,0.039680270484389046,40,59
Epidemic,1,2,4,0.5644698204806875,0.8612252974212047,40,60
Epidemic,1,3,30,0.9090662032678284,0.5555591903710184,40,61
Epidemic,1,10,60,0.572679960509114,0.0,40,62
Epidemic,0,40,88,,0.0,40,63
Epidemic,0,40,88,,0.0,40,64
Epidemic,1,13,55,0.6371129797321551,0.0,40,65
Epidemic,0,40,88,,0.0,40,66
Epidemic,0,40,88,,0.0,40,67
Epidemic,1,4,36,0.9196634013123786,0.45220703671193896,40,68
Epidemic,0,40,88,,0.0,40,69
Epidemic,0,40,88,,0.0,40,70
Epidemic,1,6,54,0.625944934644925,0.1919815282283126,40,71
Epidemic,0,40,88,,0.0,40,72
Epidemic,0,40,88,,0.0,40,73
Epidemic,0,40,88,,0.0,40,74
Epidemic,0,40,88,,0.0,40,75
Epidemic,0,40,88,,0.0,40,76
Epidemic,0,40,88,,0.0,40,77
Epidemic,0,40,88,,0.0,40,78
Epidemic,0,40,0,,0.0,40,79
Epidemic,0,40,88,,0.0,40,80
Epidemic,0,40,88,,0.0,40,81
Epidemic,0,40,88,,0.0,40,82
Epidemic,0,40,88,,0.0,40,83
Epidemic,0,40,0,,0.0,40,84
Epidemic,0,40,88,,0.0,40,85
Epidemic,0,40,88,,0.0,40,86
Epidemic,0,40,88,,0.0,40,87
Epidemic,0,40,0,,0.0,40,88
Epidemic,0,40,88,,0.0,40,89
Epidemic,0,40,88,,0.0,40,90
Epidemic,1,6,36,0.8800671090073678,0.37198152822831265,40,91
Epidemic,0,40,88,,0.0,40,92
Epidemic,0,40,1,,0.0,40,93
Epidemic,0,40,88,,0.0,40,94
Epidemic,0,40,88,,0.0,40,95
Epidemic,0,40,0,,0.0,40,96
Epidemic,0,40,88,,0.0,40,97
Epidemic,0,40,88,,0.0,40,98
Epidemic,0,40,88,,0.0,40,99
Epidemic,0,40,88,,0.0,40,100
Epidemic,0,40,88,,0.0,40,101
Epidemic,1,10,61,0.9203442339985797,0.0,40,102
Epidemic,0,40,88,,0.0,40,103
Epidemic,0,40,88,,0.0,40,104
Epidemic,0,40,88,,0.0,40,105
Epidemic,0,40,88,,0.0,40,106
Epidemic,0,40,88,,0.0,40,107
Epidemic,0,40,88,,0.0,40,108
Epidemic,1,6,36,0.5434065624095217,0.37198152822831265,40,109
Epidemic,1,14,85,0.9163659202514626,0.0,40,110
Epidemic,0,40,88,,0.0,40,111
Epidemic,0,40,88,,0.0,40,112
Epidemic,1,7,45,0.9327123790387812,0.2448911947429106,40,113
Epidemic,1,5,23,0.858183714362834,0.5410515858035664,40,114
Epidemic,0,40,88,,0.0,40,115
Epidemic,0,40,88,,0.0,40,116
Epidemic,1,3,36,0.7139139133466782,0.4955591903710185,40,117
Epidemic,0,40,88,,0.0,40,118
Epidemic,0,40,88,,0.0,40,119
Epidemic,0,40,88,,0.0,40,120
Epidemic,1,9,56,0.6987721769524489,0.06625352365755599,40,121
Epidemic,1,15,88,0.7356128573708056,0.0,40,122
Epidemic,0,40,88,,0.0,40,123
Epidemic,1,8,62,0.733978957211388,0.039680270484389046,40,124
Epidemic,0,40,88,,0.0,40,125
Epidemic,0,40,88,,0.0,40,126
Epidemic,0,40,88,,0.0,40,127
Epidemic,1,11,55,0.8672499408918177,0.014395518119358242,40,128
Epidemic,0,40,0,,0.0,40,129
Epidemic,0,40,88,,0.0,40,130
Epidemic,0,40,88,,0.0,40,131
Epidemic,1,2,4,0.9889524446941661,0.8612252974212047,40,132
Epidemic,0,40,88,,0.0,40,133
Epidemic,1,10,77,0.838667540573542,0.0,40,134
Epidemic,1,15,88,0.6765495758918916,0.0,40,135
Epidemic,0,40,88,,0.0,40,136
Epidemic,1,2,27,0.5209036164805514,0.6312252974212047,40,137
Epidemic,0,40,88,,0.0,40,138
Epidemic,1,6,56,0.7352529703979291,0.17198152822831259,40,139
Epidemic,0,40,88,,0.0,40,140
Epidemic,0,40,88,,0.0,40,141
Epidemic,1,15,74,0.44657204010673995,0.0,40,142
Epidemic,1,6,18,0.6465772595173374,0.5519815282283127,40,143
Epidemic,1,4,17,0.9156720836099009,0.6422070367119389,40,144
Epidemic,0,40,0,,0.0,40,145
Epidemic,0,40,88,,0.0,40,146
Epidemic,1,3,15,0.8609369696822695,0.7055591903710184,40,147
Epidemic,1,2,14,0.5417233286094336,0.7612252974212047,40,148
Epidemic,1,7,47,0.9453519034221708,0.22489119474291058,40,149
Epidemic,0,40,88,,0.0,40,150
Epidemic,0,40,88,,0.0,40,151
Epidemic,0,40,88,,0.0,40,152
Epidemic,0,40,88,,0.0,40,153
Epidemic,1,4,45,0.4974215078605849,0.36220703671193893,40,154
Epidemic,0,40,88,,0.0,40,155
Epidemic,0,40,88,,0.0,40,156
Epidemic,0,40,88,,0.0,40,157
Epidemic,1,6,43,0.9207860925809085,0.30198152822831265,40,158
Epidemic,0,40,88,,0.0,40,159
Epidemic,0,40,88,,0.0,40,160
Epidemic,1,6,56,0.8832116478983792,0.17198152822831259,40,161
Epidemic,1,12,88,0.9555230455195853,0.0,40,162
Epidemic,0,40,0,,0.0,40,163
Epidemic,1,3,14,0.9999546232779364,0.7155591903710184,40,164
Epidemic,0,40,88,,0.0,40,165
Epidemic,0,40,88,,0.0,40,166
Epidemic,0,40,88,,0.0,40,167
Epidemic,1,7,70,0.9750958588187287,0.0,40,168
Epidemic,0,40,88,,0.0,40,169
Epidemic,0,40,3,,0.0,40,170
Epidemic,0,40,88,,0.0,40,171
Epidemic,0,40,88,,0.0,40,172
Epidemic,0,40,0,,0.0,40,173
Epidemic,0,40,88,,0.0,40,174
Epidemic,0,40,0,,0.0,40,175
Epidemic,1,5,23,0.8870631947348663,0.5410515858035664,40,176
Epidemic,0,40,88,,0.0,40,177
Epidemic,0,40,88,,0.0,40,178
Epidemic,0,40,88,,0.0,40,179
Epidemic,1,10,74,0.9058982176539829,0.0,40,180
Epidemic,1,5,58,0.8102293379588461,0.1910515858035664,40,181
Epidemic,0,40,88,,0.0,40,182
Epidemic,0,40,88,,0.0,40,183
Epidemic,0,40,88,,0.0,40,184
Epidemic,0,40,3,,0.0,40,185
Epidemic,0,40,88,,0.0,40,186
Epidemic,0,40,88,,0.0,40,187
Epidemic,0,40,88,,0.0,40,188
Epidemic,1,6,45,0.7769101928426144,0.28198152822831263,40,189
Epidemic,1,2,23,0.5047389520585925,0.6712252974212047,40,190
Epidemic,0,40,88,,0.0,40,191
Epidemic,0,40,88,,0.0,40,192
Epidemic,1,4,16,0.9612299283134833,0.6522070367119389,40,193
Epidemic,0,40,88,,0.0,40,194
Epidemic,0,40,88,,0.0,40,195
Epidemic,1,5,40,0.9865567114860629,0.37105158580356634,40,196
Epidemic,0,40,3,,0.0,40,197
Epidemic,1,4,49,0.780263543372464,0.32220703671193895,40,198
Epidemic,1,3,40,0.8887796272609239,0.45555919037101844,40,199
RandomWalk,0,5,5,,0.0,10,0
RandomWalk,0,10,10,,0.0,10,1
RandomWalk,0,0,0,,0.0,10,2
RandomWalk,1,1,2,0.9494149653064606,0.9293288668428896,10,3
RandomWalk,0,6,6,,0.0,10,4
RandomWalk,0,3,3,,0.0,10,5
RandomWalk,0,3,3,,0.0,10,6
RandomWalk,0,10,10,,0.0,10,7
RandomWalk,0,7,7,,0.0,10,8
RandomWalk,0,10,10,,0.0,10,9
RandomWalk,0,10,10,,0.0,10,10
RandomWalk,0,10,10,,0.0,10,11
RandomWalk,0,8,8,,0.0,10,12
RandomWalk,0,0,0,,0.0,10,13
RandomWalk,0,10,10,,0.0,10,14
RandomWalk,0,9,9,,0.0,10,15
RandomWalk,0,10,10,,0.0,10,16
RandomWalk,0,7,7,,0.0,10,17
RandomWalk,0,10,10,,0.0,10,18
RandomWalk,0,10,10,,0.0,10,19
RandomWalk,0,6,6,,0.0,10,20
RandomWalk,0,10,10,,0.0,10,21
RandomWalk,0,10,10,,0.0,10,22
RandomWalk,0,10,10,,0.0,10,23
RandomWalk,0,10,10,,0.0,10,24
RandomWalk,0,8,8,,0.0,10,25
RandomWalk,0,3,3,,0.0,10,26
RandomWalk,0,10,10,,0.0,10,27
RandomWalk,0,9,9,,0.0,10,28
RandomWalk,0,0,0,,0.0,10,29
RandomWalk,0,3,3,,0.0,10,30
RandomWalk,0,6,6,,0.0,10,31
RandomWalk,0,10,10,,0.0,10,32
RandomWalk,0,3,3,,0.0,10,33
RandomWalk,0,3,3,,0.0,10,34
RandomWalk,0,10,10,,0.0,10,35
RandomWalk,0,10,10,,0.0,10,36
RandomWalk,0,7,7,,0.0,10,37
RandomWalk,0,10,10,,0.0,10,38
RandomWalk,0,10,10,,0.0,10,39
RandomWalk,0,10,10,,0.0,10,40
RandomWalk,0,2,2,,0.0,10,41
RandomWalk,0,10,10,,0.0,10,42
RandomWalk,0,8,8,,0.0,10,43
RandomWalk,0,1,1,,0.0,10,44
RandomWalk,0,10,10,,0.0,10,45
RandomWalk,0,8,8,,0.0,10,46
RandomWalk,0,2,2,,0.0,10,47
RandomWalk,1,2,3,0.780084549460221,0.8712252974212047,10,48
RandomWalk,0,10,10,,0.0,10,49
RandomWalk,0,6,6,,0.0,10,50
RandomWalk,0,1,1,,0.0,10,51
RandomWalk,0,2,2,,0.0,10,52
RandomWalk,0,2,2,,0.0,10,53
RandomWalk,0,10,10,,0.0,10,54
RandomWalk,0,10,10,,0.0,10,55
RandomWalk,0,10,10,,0.0,10,56
RandomWalk,0,10,10,,0.0,10,57
RandomWalk,0,5,5,,0.0,10,58
RandomWalk,0,10,10,,0.0,10,59
RandomWalk,0,3,3,,0.0,10,60
RandomWalk,0,10,10,,0.0,10,61
RandomWalk,0,6,6,,0.0,10,62
RandomWalk,0,10,10,,0.0,10,63
RandomWalk,0,2,2,,0.0,10,64
RandomWalk,1,8,9,0.9284100353149868,0.5696802704843891,10,65
RandomWalk,0,6,6,,0.0,10,66
RandomWalk,0,5,5,,0.0,10,67
RandomWalk,0,10,10,,0.0,10,68
RandomWalk,0,2,2,,0.0,10,69
RandomWalk,0,10,10,,0.0,10,70
RandomWalk,0,10,10,,0.0,10,71
RandomWalk,0,10,10,,0.0,10,72
RandomWalk,0,10,10,,0.0,10,73
RandomWalk,0,6,6,,0.0,10,74
RandomWalk,0,10,10,,0.0,10,75
RandomWalk,0,9,9,,0.0,10,76
RandomWalk,0,3,3,,0.0,10,77
RandomWalk,0,10,10,,0.0,10,78
RandomWalk,0,8,8,,0.0,10,79
RandomWalk,0,10,10,,0.0,10,80
RandomWalk,0,3,3,,0.0,10,81
RandomWalk,0,10,10,,0.0,10,82
RandomWalk,0,6,6,,0.0,10,83
RandomWalk,0,10,10,,0.0,10,84
RandomWalk,0,10,10,,0.0,10,85
RandomWalk,0,10,10,,0.0,10,86
RandomWalk,0,4,4,,0.0,10,87
RandomWalk,0,0,0,,0.0,10,88
RandomWalk,0,2,2,,0.0,10,89
RandomWalk,1,1,2,0.8784285073148754,0.9293288668428896,10,90
RandomWalk,0,10,10,,0.0,10,91
RandomWalk,0,3,3,,0.0,10,92
RandomWalk,0,10,10,,0.0,10,93
RandomWalk,0,10,10,,0.0,10,94
RandomWalk,1,0,1,0.640944756384896,0.99,10,95
RandomWalk,0,10,10,,0.0,10,96
RandomWalk,0,4,4,,0.0,10,97
RandomWalk,0,3,3,,0.0,10,98
RandomWalk,0,10,10,,0.0,10,99
RandomWalk,0,3,3,,0.0,10,100
RandomWalk,0,10,10,,0.0,10,101
RandomWalk,0,10,10,,0.0,10,102
RandomWalk,0,10,10,,0.0,10,103
RandomWalk,0,3,3,,0.0,10,104
RandomWalk,0,4,4,,0.0,10,105
RandomWalk,0,10,10,,0.0,10,106
RandomWalk,0,10,10,,0.0,10,107
RandomWalk,0,4,4,,0.0,10,108
RandomWalk,0,0,0,,0.0,10,109
RandomWalk,0,10,10,,0.0,10,110
RandomWalk,0,4,4,,0.0,10,111
RandomWalk,0,10,10,,0.0,10,112
RandomWalk,0,3,3,,0.0,10,113
RandomWalk,0,6,6,,0.0,10,114
RandomWalk,0,10,10,,0.0,10,115
RandomWalk,0,3,3,,0.0,10,116
RandomWalk,0,10,10,,0.0,10,117
RandomWalk,0,10,10,,0.0,10,118
RandomWalk,1,3,4,0.967069230321359,0.8155591903710184,10,119
RandomWalk,0,7,7,,0.0,10,120
RandomWalk,0,7,7,,0.0,10,121
RandomWalk,0,10,10,,0.0,10,122
RandomWalk,0,0,0,,0.0,10,123
RandomWalk,0,6,6,,0.0,10,124
RandomWalk,0,10,10,,0.0,10,125
RandomWalk,0,1,1,,0.0,10,126
RandomWalk,0,7,7,,0.0,10,127
RandomWalk,0,9,9,,0.0,10,128
RandomWalk,0,3,3,,0.0,10,129
RandomWalk,0,10,10,,0.0,10,130
RandomWalk,1,7,8,0.5241959606564132,0.6148911947429107,10,131
RandomWalk,0,0,0,,0.0,10,132
RandomWalk,0,4,4,,0.0,10,133
RandomWalk,0,10,10,,0.0,10,134
RandomWalk,0,4,4,,0.0,10,135
RandomWalk,0,10,10,,0.0,10,136
RandomWalk,0,3,3,,0.0,10,137
RandomWalk,0,10,10,,0.0,10,138
RandomWalk,0,10,10,,0.0,10,139
RandomWalk,0,10,10,,0.0,10,140
RandomWalk,0,10,10,,0.0,10,141
RandomWalk,0,5,5,,0.0,10,142
RandomWalk,0,5,5,,0.0,10,143
RandomWalk,0,10,10,,0.0,10,144
RandomWalk,0,0,0,,0.0,10,145
RandomWalk,1,0,1,0.9743196926461508,0.99,10,146
RandomWalk,0,10,10,,0.0,10,147
RandomWalk,0,10,10,,0.0,10,148
RandomWalk,0,3,3,,0.0,10,149
RandomWalk,0,10,10,,0.0,10,150
RandomWalk,0,10,10,,0.0,10,151
RandomWalk,0,10,10,,0.0,10,152
RandomWalk,0,6,6,,0.0,10,153
RandomWalk,0,7,7,,0.0,10,154
RandomWalk,0,10,10,,0.0,10,155
RandomWalk,0,4,4,,0.0,10,156
RandomWalk,0,7,7,,0.0,10,157
RandomWalk,0,5,5,,0.0,10,158
RandomWalk,0,0,0,,0.0,10,159
RandomWalk,0,8,8,,0.0,10,160
RandomWalk,0,7,7,,0.0,10,161
RandomWalk,1,4,5,0.5332544849185069,0.7622070367119389,10,162
RandomWalk,0,10,10,,0.0,10,163
RandomWalk,0,0,0,,0.0,10,164
RandomWalk,1,3,4,0.4334619084956427,0.8155591903710184,10,165
RandomWalk,0,10,10,,0.0,10,166
RandomWalk,0,6,6,,0.0,10,167
RandomWalk,1,1,2,0.8194333835948793,0.9293288668428896,10,168
RandomWalk,0,2,2,,0.0,10,169
RandomWalk,0,5,5,,0.0,10,170
RandomWalk,0,0,0,,0.0,10,171
RandomWalk,0,8,8,,0.0,10,172
RandomWalk,0,2,2,,0.0,10,173
RandomWalk,0,10,10,,0.0,10,174
RandomWalk,0,2,2,,0.0,10,175
RandomWalk,1,9,10,0.8606470827190538,0.5262535236575561,10,176
RandomWalk,0,10,10,,0.0,10,177
RandomWalk,0,2,2,,0.0,10,178
RandomWalk,0,10,10,,0.0,10,179
RandomWalk,0,0,0,,0.0,10,180
RandomWalk,0,3,3,,0.0,10,181
RandomWalk,0,0,0,,0.0,10,182
RandomWalk,0,10,10,,0.0,10,183
RandomWalk,0,4,4,,0.0,10,184
RandomWalk,0,6,6,,0.0,10,185
RandomWalk,0,4,4,,0.0,10,186
RandomWalk,0,5,5,,0.0,10,187
RandomWalk,0,3,3,,0.0,10,188
RandomWalk,0,10,10,,0.0,10,189
RandomWalk,0,10,10,,0.0,10,190
RandomWalk,0,0,0,,0.0,10,191
RandomWalk,0,2,2,,0.0,10,192
RandomWalk,0,6,6,,0.0,10,193
RandomWalk,1,5,6,0.8914363702198376,0.7110515858035664,10,194
RandomWalk,0,10,10,,0.0,10,195
RandomWalk,0,10,10,,0.0,10,196
RandomWalk,0,8,8,,0.0,10,197
RandomWalk,0,5,5,,0.0,10,198
RandomWalk,0,10,10,,0.0,10,199
RandomWalk,0,3,3,,0.0,20,0
RandomWalk,0,0,0,,0.0,20,1
RandomWalk,0,0,0,,0.0,20,2
RandomWalk,0,9,9,,0.0,20,3
RandomWalk,0,18,18,,0.0,20,4
RandomWalk,0,16,16,,0.0,20,5
RandomWalk,0,17,17,,0.0,20,6
RandomWalk,0,20,20,,0.0,20,7
RandomWalk,0,20,20,,0.0,20,8
RandomWalk,0,6,6,,0.0,20,9
RandomWalk,0,20,20,,0.0,20,10
RandomWalk,0,10,10,,0.0,20,11
RandomWalk,0,15,15,,0.0,20,12
RandomWalk,0,1,1,,0.0,20,13
RandomWalk,0,20,20,,0.0,20,14
RandomWalk,0,0,0,,0.0,20,15
RandomWalk,0,3,3,,0.0,20,16
RandomWalk,0,1,1,,0.0,20,17
RandomWalk,0,20,20,,0.0,20,18
RandomWalk,0,20,20,,0.0,20,19
RandomWalk,0,2,2,,0.0,20,20
RandomWalk,0,8,8,,0.0,20,21
RandomWalk,0,7,7,,0.0,20,22
RandomWalk,0,20,20,,0.0,20,23
RandomWalk,0,20,20,,0.0,20,24
RandomWalk,0,1,1,,0.0,20,25
RandomWalk,0,15,15,,0.0,20,26
RandomWalk,0,6,6,,0.0,20,27
RandomWalk,0,20,20,,0.0,20,28
RandomWalk,0,5,5,,0.0,20,29
RandomWalk,0,3,3,,0.0,20,30
RandomWalk,0,20,20,,0.0,20,31
RandomWalk,0,6,6,,0.0,20,32
RandomWalk,1,3,4,0.9873579667421257,0.8155591903710184,20,33
RandomWalk,0,18,18,,0.0,20,34
RandomWalk,0,10,10,,0.0,20,35
RandomWalk,0,20,20,,0.0,20,36
RandomWalk,0,9,9,,0.0,20,37
RandomWalk,0,10,10,,0.0,20,38
RandomWalk,0,13,13,,0.0,20,39
RandomWalk,0,0,0,,0.0,20,40
RandomWalk,0,2,2,,0.0,20,41
RandomWalk,0,20,20,,0.0,20,42
RandomWalk,0,2,2,,0.0,20,43
RandomWalk,0,1,1,,0.0,20,44
RandomWalk,0,0,0,,0.0,20,45
RandomWalk,0,6,6,,0.0,20,46
RandomWalk,0,16,16,,0.0,20,47
RandomWalk,0,20,20,,0.0,20,48
RandomWalk,0,6,6,,0.0,20,49
RandomWalk,0,3,3,,0.0,20,50
RandomWalk,0,4,4,,0.0,20,51
RandomWalk,0,18,18,,0.0,20,52
RandomWalk,0,16,16,,0.0,20,53
RandomWalk,0,3,3,,0.0,20,54
RandomWalk,0,4,4,,0.0,20,55
RandomWalk,0,2,2,,0.0,20,56
RandomWalk,1,1,2,0.5997718674911463,0.9293288668428896,20,57
RandomWalk,1,11,12,0.9326209927434317,0.4443955181193583,20,58
RandomWalk,0,6,6,,0.0,20,59
RandomWalk,0,20,20,,0.0,20,60
RandomWalk,0,20,20,,0.0,20,61
RandomWalk,0,20,20,,0.0,20,62
RandomWalk,0,10,10,,0.0,20,63
RandomWalk,0,20,20,,0.0,20,64
RandomWalk,0,10,10,,0.0,20,65
RandomWalk,0,16,16,,0.0,20,66
RandomWalk,0,9,9,,0.0,20,67
RandomWalk,0,8,8,,0.0,20,68
RandomWalk,0,20,20,,0.0,20,69
RandomWalk,0,16,16,,0.0,20,70
RandomWalk,0,4,4,,0.0,20,71
RandomWalk,0,20,20,,0.0,20,72
RandomWalk,0,3,3,,0.0,20,73
RandomWalk,0,20,20,,0.0,20,74
RandomWalk,0,2,2,,0.0,20,75
RandomWalk,0,2,2,,0.0,20,76
RandomWalk,0,2,2,,0.0,20,77
RandomWalk,0,20,20,,0.0,20,78
RandomWalk,1,0,1,0.9100906137133999,0.99,20,79
RandomWalk,1,18,19,0.86094858721885,0.202193475893505,20,80
RandomWalk,0,16,16,,0.0,20,81
RandomWalk,0,20,20,,0.0,20,82
RandomWalk,0,13,13,,0.0,20,83
RandomWalk,0,12,12,,0.0,20,84
RandomWalk,0,6,6,,0.0,20,85
RandomWalk,0,2,2,,0.0,20,86
RandomWalk,0,9,9,,0.0,20,87
RandomWalk,0,11,11,,0.0,20,88
RandomWalk,1,18,19,0.9906351883918608,0.202193475893505,20,89
RandomWalk,0,20,20,,0.0,20,90
RandomWalk,0,5,5,,0.0,20,91
RandomWalk,0,20,20,,0.0,20,92
RandomWalk,0,7,7,,0.0,20,93
RandomWalk,0,20,20,,0.0,20,94
RandomWalk,0,6,6,,0.0,20,95
RandomWalk,0,20,20,,0.0,20,96
RandomWalk,0,8,8,,0.0,20,97
RandomWalk,0,20,20,,0.0,20,98
RandomWalk,0,1,1,,0.0,20,99
RandomWalk,0,5,5,,0.0,20,100
RandomWalk,0,0,0,,0.0,20,101
RandomWalk,0,20,20,,0.0,20,102
RandomWalk,1,2,3,0.7778562446749508,0.8712252974212047,20,103
RandomWalk,0,12,12,,0.0,20,104
RandomWalk,0,20,20,,0.0,20,105
RandomWalk,0,17,17,,0.0,20,106
RandomWalk,1,8,9,0.5213268663783724,0.5696802704843891,20,107
RandomWalk,0,15,15,,0.0,20,108
RandomWalk,0,4,4,,0.0,20,109
RandomWalk,0,5,5,,0.0,20,110
RandomWalk,0,6,6,,0.0,20,111
RandomWalk,0,20,20,,0.0,20,112
RandomWalk,1,7,8,0.9599922974447579,0.6148911947429107,20,113
RandomWalk,0,20,20,,0.0,20,114
RandomWalk,0,18,18,,0.0,20,115
RandomWalk,0,8,8,,0.0,20,116
RandomWalk,0,2,2,,0.0,20,117
RandomWalk,0,8,8,,0.0,20,118
RandomWalk,0,20,20,,0.0,20,119
RandomWalk,0,20,20,,0.0,20,120
RandomWalk,0,20,20,,0.0,20,121
RandomWalk,0,3,3,,0.0,20,122
RandomWalk,0,6,6,,0.0,20,123
RandomWalk,0,11,11,,0.0,20,124
RandomWalk,0,3,3,,0.0,20,125
RandomWalk,1,5,6,0.9110203185223772,0.7110515858035664,20,126
RandomWalk,0,6,6,,0.0,20,127
RandomWalk,1,7,8,0.9344548971850072,0.6148911947429107,20,128
RandomWalk,1,0,1,0.6802276173823596,0.99,20,129
RandomWalk,0,7,7,,0.0,20,130
RandomWalk,0,5,5,,0.0,20,131
RandomWalk,0,4,4,,0.0,20,132
RandomWalk,0,7,7,,0.0,20,133
RandomWalk,0,2,2,,0.0,20,134
RandomWalk,0,20,20,,0.0,20,135
RandomWalk,0,12,12,,0.0,20,136
RandomWalk,0,2,2,,0.0,20,137
RandomWalk,0,20,20,,0.0,20,138
RandomWalk,0,2,2,,0.0,20,139
RandomWalk,0,18,18,,0.0,20,140
RandomWalk,0,2,2,,0.0,20,141
RandomWalk,0,3,3,,0.0,20,142
RandomWalk,0,1,1,,0.0,20,143
RandomWalk,1,17,18,0.9393833651211904,0.23312709387821823,20,144
RandomWalk,0,13,13,,0.0,20,145
RandomWalk,0,4,4,,0.0,20,146
RandomWalk,0,4,4,,0.0,20,147
RandomWalk,0,5,5,,0.0,20,148
RandomWalk,0,2,2,,0.0,20,149
RandomWalk,0,6,6,,0.0,20,150
RandomWalk,0,1,1,,0.0,20,151
RandomWalk,0,7,7,,0.0,20,152
RandomWalk,0,20,20,,0.0,20,153
